Start Character,Header,Vendor Identification,Software Version,PACKET TYPE,PACKET IDENTIFIER,Live /History Packet,IMEI Number,Vehicle Registration Number,GPS Fix.1 or 0,Date in DDMMYYYY Format,Time HHMMSS Format,Latitude in decimal degree & Direction,,Longitude in decimal degree & Direction,,Speed,Heading,Number Of Satellites,Altitude in meters,PDOP Positional dilution of precision,HDOP Horizontal dilution of precision,Network Operator Name,Ignition Status,Vehicle Battery Status (1 or 0),Vehicle Battery Voltage,Internal Battery Voltage,Emergency Status (1 or 0),Tamper Alert. C (Close) or O (Open),GSM Signal Strength,MCC,MNC,LAC,Cell ID,NMR (Network Measurement Report) Neighboring Cell IDs,,,,,,,,,,,,Digital Inputs Status,Digital Outputs Status,Sequence Number Of Message,End Of Packet,Packet Arrival Date,Packet Arrival Time
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1248,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,47:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1258,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,47:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1308,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,47:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1318,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:14.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1328,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:14.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1338,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:14.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1348,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:14.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1358,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:14.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1408,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:14.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1418,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:14.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1428,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:14.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1438,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:14.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1448,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:27.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1458,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:27.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1508,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:27.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1518,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:27.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1528,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:27.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1538,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:27.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1548,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:27.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1558,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:27.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1608,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:27.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1618,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:44.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1628,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:44.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1638,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:44.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1648,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:44.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1658,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:44.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1708,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:44.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1718,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:44.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1728,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:44.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1738,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:44.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1748,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:00.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1758,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:00.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1808,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:00.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1818,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:00.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1828,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:00.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1838,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:00.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1848,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:00.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1858,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:00.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1908,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:00.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1918,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:17.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1928,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:17.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1938,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:17.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1948,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:17.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1958,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:17.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2008,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:17.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2018,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:17.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2028,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:17.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2038,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:17.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2048,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:35.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2058,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:35.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2108,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:35.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2118,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:35.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2128,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:35.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2140,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:35.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,2150,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:35.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,0,0,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:35.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,0,0,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:35.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,0,0,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:55.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,607,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:55.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,617,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:55.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,627,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:55.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,637,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:55.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,647,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:55.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,657,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:55.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,707,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:55.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,717,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:55.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,727,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:13.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,737,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:13.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,747,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:13.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,757,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:13.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,807,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:13.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,817,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:13.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,827,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:13.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,837,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:13.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,847,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:13.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,857,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:28.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,907,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:28.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,917,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:28.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,927,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:28.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,937,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:28.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,947,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:28.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,957,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:28.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1007,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:28.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1017,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:28.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1027,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:45.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1037,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:45.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1047,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:45.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1057,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:45.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1107,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:45.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1117,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:45.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1127,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:45.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1137,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:45.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1147,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,50:45.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1157,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:03.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1207,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:03.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1217,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:03.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1227,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:03.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1237,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:03.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1248,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:03.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1258,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:03.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1308,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:03.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1318,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:03.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1328,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:17.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1338,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:17.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1348,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:17.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1358,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:17.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1408,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:17.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1418,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:17.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1428,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:17.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1438,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:17.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1448,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:17.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,1458,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:35.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1508,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:35.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1518,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:35.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1528,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:35.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1538,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:35.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1548,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,51:35.3,,,,,,,,,,,,,,,,,,,,,,,
